timestamp,cores,site,vo
1530919160.1340108,928,UKI-SOUTHGRID-OX-HEP2,casu
1530961802.04282,12896,UKI-SCOTGRID-ECDF2,lsst
1530967335.957084,16672,UKI-LT2-QMUL4,UK-CAM-CUMULUS
1530970248.9934323,10080,UKI-SOUTHGRID-CAM-HEP,casu
1530981916.440084,11488,UKI-LT2-IC-HEP25,UKI-SOUTHGRID-CAM-HEP
1530999577.4310308,14976,UK-CAM-CUMULUS47,gaia-prod
1531010538.6023602,3456,UKI-NORTHGRID-LANCS-HEP7,UKI-SCOTGRID-ECDF
1531013688.4324517,19328,UKI-SOUTHGRID-RALPP5,UKI-SOUTHGRID-BRIS-HEP
1531035333.6749942,11200,UKI-NORTHGRID-MAN-HEP14,UKI-SOUTHGRID-BHAM-HEP
1531040120.7657256,21696,UKI-SCOTGRID-ECDF2,UKI-LT2-IC-HEP
1531068801.8563974,20352,UKI-SOUTHGRID-RALPP5,AENEAS
1531079036.1896858,9568,UKI-SOUTHGRID-OX-HEP2,UKI-NORTHGRID-SHEF-HEP
1531082549.3888729,21696,UK-CAM-CUMULUS47,UKI-LT2-RHUL
1531094996.9250524,7136,UKI-LT2-Brunel9,UKI-LT2-Brunel
1531099534.8328512,3616,UKI-LT2-RH,UKI-SCOTGRID-GLASGOW
1531107513.72385,20416,UKI-LT2-IC-HEP25,skatelescope.eu
1531107795.7481942,1664,UKI-SCOTGRID-ECDF2,UKI-NORTHGRID-LIV-HEP
1531110861.7063062,6752,UKI-LT2-RH,UKI-NORTHGRID-MAN-HEP
1531115823.6694796,18304,UKI-SCOTGRID-ECDF2,RAL-LCG2
1531122159.8236074,13216,UKI-NORTHGRID-MAN-HEP14,UK-CAM-CUMULUS
1531126216.2584207,9152,UKI-SOUTHGRID-BRIS-HEP1,Diamond
1531132845.4114017,9728,UKI-NORTHGRID-LIV-HEP3,CCFE
1531155511.8972645,12704,RAL-LCG211,UKI-SOUTHGRID-BRIS-HEP
1531166411.6106064,23168,UKI-SCOTGRID-GLASGOW4,UKI-LT2-QMUL
1531182661.803753,18336,UKI-LT2-RH,lsst
1531191348.0827496,22912,UKI-SOUTHGRID-OX-HEP2,lsst
1531235975.6714072,14496,UKI-SOUTHGRID-BHAM-HEP,dune
1531249901.0858612,19552,UKI-NORTHGRID-LIV-HEP3,casu
1531253650.3046694,21408,UKI-NORTHGRID-SHEF-HEP7,gaia-prod
1531254805.1297016,1216,UKI-SCOTGRID-GLASGOW4,UKI-LT2-IC-HEP
1531257463.8306582,22208,UKI-NORTHGRID-SHEF-HEP7,AENEAS
1531265770.1630137,23008,UK-CAM-CUMULUS47,UKI-LT2-QMUL
1531268105.8544197,17760,UKI-NORTHGRID-SHEF-HEP7,gaia-test
1531271241.7315414,448,UKI-SOUTHGRID-BHAM-HEP,vo.cta.in2p3.fr
1531274423.8686342,12416,UKI-SOUTHGRID-CAM-HEP,UKI-SOUTHGRID-BHAM-HEP
1531283447.344359,1760,UKI-SOUTHGRID-BHAM-HEP,UKI-LT2-Brunel
1531286139.2301936,12160,UKI-SOUTHGRID-RALPP5,AENEAS
1531286588.4107091,9952,ral-cloud244,dirac
1531293779.6256359,2496,UKI-SCOTGRID-ECDF2,casu
1531321693.1135044,23424,UKI-SOUTHGRID-OX-HEP2,gaia
1531370330.5569775,7808,UKI-SCOTGRID-GLASGOW4,casu
1531372367.5374625,24800,UKI-NORTHGRID-SHEF-HEP7,skatelescope.eu
1531373572.7149584,17248,UKI-NORTHGRID-SHEF-HEP7,jintrac
1531377414.3736587,17088,UKI-LT2-QMUL4,AENEAS
1531388756.7128532,14368,UK-CAM-CUMULUS47,UKI-LT2-QMUL
1531408818.582454,22784,UKI-NORTHGRID-LIV-HEP3,lsst
1531430009.8298836,192,UK-CAM-CUMULUS47,UKI-LT2-QMUL
1531445650.3695676,15104,UK-CAM-CUMULUS47,lsst
1531454267.1707184,13312,UKI-LT2-Brunel9,jintrac
1531463866.8003786,22272,UKI-LT2-QMUL4,CLF
1531491735.7039645,12352,UKI-LT2-IC-HEP25,AENEAS
1531492819.7804155,22272,UKI-SOUTHGRID-BRIS-HEP1,vcycle
1531496024.1699507,9088,UKI-LT2-QMUL4,Capacity
1531499624.7309217,19136,UKI-NORTHGRID-LIV-HEP3,UKI-NORTHGRID-LANCS-HEP
1531506447.4402165,20192,ral-cloud244,jintrac
1531508777.1249783,9376,UKI-LT2-IC-HEP25,Allocation
1531518678.937305,23008,RAL-LCG211,UK-CAM-CUMULUS
1531519113.1950452,15776,UKI-NORTHGRID-SHEF-HEP7,AENEAS
1531529632.6070216,10496,UKI-SOUTHGRID-OX-HEP2,RAL-LCG2
1531551574.3853173,2624,UKI-LT2-IC-HEP25,ISIS
1531552430.7621176,1312,UKI-SOUTHGRID-OX-HEP2,AENEAS
1531564377.7706537,15808,UKI-SOUTHGRID-BHAM-HEP,iris.ac.uk
1531579071.4725747,19360,UKI-NORTHGRID-MAN-HEP14,EUCLID
1531581676.2484822,17792,UKI-SOUTHGRID-RALPP5,UKI-SOUTHGRID-OX-HEP
1531583421.2076821,7584,UK-CAM-CUMULUS47,gaia-dev
1531602785.0979655,26208,ral-cloud244,ral-cloud
1531611507.814381,26368,UKI-NORTHGRID-LIV-HEP3,UKI-NORTHGRID-LANCS-HEP
1531616995.5487232,16832,UKI-NORTHGRID-SHEF-HEP7,lsst
1531627372.857434,3488,UKI-SOUTHGRID-CAM-HEP,dune
1531642794.8218567,6880,UKI-SOUTHGRID-BHAM-HEP,RAL-LCG2
1531645017.3471227,13376,UK-CAM-CUMULUS47,EUCLID
1531655154.3369753,18880,UKI-SOUTHGRID-CAM-HEP,CLF
1531656956.6365309,15456,UKI-SOUTHGRID-OX-HEP2,gaia-test
1531665477.330376,12320,UKI-SCOTGRID-GLASGOW4,lsst
1531677343.1184707,1856,UKI-NORTHGRID-MAN-HEP14,Diamond
1531687589.407342,21024,UKI-LT2-QMUL4,Capacity
1531693016.073927,4640,UKI-SOUTHGRID-BHAM-HEP,virgo
1531693611.4944293,9248,UKI-NORTHGRID-LIV-HEP3,Allocation
1531696168.8495333,11008,ral-cloud244,UKI-SCOTGRID-ECDF
1531697269.9693341,1600,UKI-SOUTHGRID-CAM-HEP,UKI-SOUTHGRID-CAM-HEP
1531707664.3134928,7392,UK-CAM-CUMULUS47,ISIS
1531739643.418007,6176,UKI-SOUTHGRID-BHAM-HEP,casu
1531741756.5873258,8928,UKI-LT2-IC-HEP25,UKI-NORTHGRID-LANCS-HEP
1531745157.01869,15072,UKI-SOUTHGRID-BHAM-HEP,UKI-SOUTHGRID-CAM-HEP
1531745693.4996624,25504,UKI-SOUTHGRID-CAM-HEP,EUCLID
1531746330.166323,1408,ral-cloud244,UKI-SOUTHGRID-RALPP
1531748275.0566883,3808,UKI-NORTHGRID-LIV-HEP3,UKI-SCOTGRID-ECDF
1531767458.634224,18368,UKI-LT2-Brunel9,UKI-LT2-RHUL
1531772909.0897307,0,UKI-NORTHGRID-SHEF-HEP7,casu
1531783207.087644,2496,UKI-NORTHGRID-SHEF-HEP7,lsst
1531789910.2245505,1632,UKI-SCOTGRID-GLASGOW4,CLF
1531803825.664452,9248,UKI-SOUTHGRID-CAM-HEP,UK-CAM-CUMULUS
1531809939.6802406,6176,UKI-NORTHGRID-SHEF-HEP7,lz
1531820030.1796305,15904,UKI-SCOTGRID-ECDF2,jintrac
1531823253.4407947,17248,RAL-LCG211,iris.ac.uk
1531831914.3556201,16864,UKI-SOUTHGRID-BRIS-HEP1,CCFE
1531837548.4189777,8672,UKI-SCOTGRID-ECDF2,UKI-NORTHGRID-LIV-HEP
1531846547.4326198,8896,UKI-NORTHGRID-LANCS-HEP7,vo.cta.in2p3.fr
1531861959.3488455,15840,UKI-LT2-QMUL4,UKI-SOUTHGRID-BRIS-HEP
1531885394.2089543,13568,UKI-SCOTGRID-GLASGOW4,eMERLIN
1531888389.8285844,15040,UKI-SCOTGRID-GLASGOW4,lz
1531895700.3139358,23392,UKI-NORTHGRID-MAN-HEP14,EUCLID
1531925674.1836646,4032,UKI-SOUTHGRID-CAM-HEP,gaia-dev
1531926957.117408,28640,UKI-LT2-QMUL4,UKI-SOUTHGRID-RALPP
1531931960.9399636,12416,UKI-LT2-Brunel9,UKI-SOUTHGRID-RALPP
1531952507.7893333,28288,UKI-LT2-Brunel9,lsst
1531967429.5735738,10464,UKI-LT2-QMUL4,virgo
1531974763.913359,6784,UKI-SCOTGRID-GLASGOW4,UKI-LT2-RHUL
1531981493.992091,64,UK-CAM-CUMULUS47,ISIS
1531982431.2919993,4160,UKI-LT2-QMUL4,gaia-dev
1532000457.2580063,2880,UKI-LT2-RH,ral-cloud
1532015920.517423,25312,UKI-NORTHGRID-LANCS-HEP7,skatelescope.eu
1532016410.238945,28416,UKI-SCOTGRID-GLASGOW4,gaia-test
1532019507.0203528,29408,RAL-LCG211,UKI-SOUTHGRID-OX-HEP
1532025230.5996604,1408,UKI-LT2-IC-HEP25,UKI-LT2-IC-HEP
1532029566.8605576,13440,UKI-SOUTHGRID-RALPP5,ISIS
1532065745.2042155,20768,UKI-LT2-QMUL4,LSST
1532066562.860254,5472,UKI-NORTHGRID-SHEF-HEP7,vo.cta.in2p3.fr
1532084990.7217395,992,ral-cloud244,UKI-LT2-Brunel
1532116903.3646646,6048,UKI-NORTHGRID-MAN-HEP14,UKI-NORTHGRID-SHEF-HEP
1532122491.8333516,17984,UKI-SOUTHGRID-CAM-HEP,UKI-SOUTHGRID-BHAM-HEP
1532128940.1368337,6816,ral-cloud244,virgo
1532130019.116402,14176,UKI-SOUTHGRID-OX-HEP2,gaia-dev
1532131420.3938143,19552,UKI-SOUTHGRID-OX-HEP2,UKI-SOUTHGRID-RALPP
1532148576.3857055,26816,UKI-NORTHGRID-MAN-HEP14,Diamond
1532153025.273314,1344,ral-cloud244,eMERLIN
1532154950.9744704,26016,UKI-NORTHGRID-LANCS-HEP7,UKI-NORTHGRID-LANCS-HEP
1532156284.9417028,27008,UKI-LT2-IC-HEP25,UKI-NORTHGRID-LIV-HEP
1532161572.1872697,17408,UKI-SOUTHGRID-BHAM-HEP,gaia
1532162158.40065,18784,UKI-SOUTHGRID-RALPP5,Diamond
1532175080.313675,25472,UK-CAM-CUMULUS47,CCFE
1532179228.3697789,18400,UKI-LT2-IC-HEP25,UKI-SOUTHGRID-RALPP
1532180607.260713,7328,UKI-SOUTHGRID-CAM-HEP,gaia
1532183158.1449928,4608,UKI-LT2-Brunel9,gaia-prod
1532192510.6271951,15168,UKI-NORTHGRID-SHEF-HEP7,UK-CAM-CUMULUS
1532195488.7968054,21888,UKI-SCOTGRID-ECDF2,UKI-SOUTHGRID-RALPP
1532208640.2402434,23392,UKI-SOUTHGRID-RALPP5,UKI-LT2-RHUL
1532209024.1830373,22176,UKI-SCOTGRID-GLASGOW4,UKI-LT2-RHUL
1532219394.6919494,15616,UKI-SOUTHGRID-BRIS-HEP1,UKI-LT2-IC-HEP
1532225408.5282178,12256,UKI-LT2-IC-HEP25,LSST
1532227005.4296534,6720,UKI-SCOTGRID-ECDF2,EUCLID
1532233118.438919,30144,UKI-SOUTHGRID-RALPP5,UKI-LT2-IC-HEP
1532240527.029428,29696,UKI-SCOTGRID-ECDF2,LSST
1532245171.278297,31616,UKI-LT2-QMUL4,UKI-NORTHGRID-LIV-HEP
1532259855.4775424,21184,UKI-LT2-QMUL4,UKI-SCOTGRID-ECDF
1532261410.5915232,17024,UKI-SOUTHGRID-OX-HEP2,ISIS
1532282769.2901103,31456,UKI-NORTHGRID-LIV-HEP3,Diamond
1532295678.756331,24576,UKI-SCOTGRID-ECDF2,EUCLID
1532296266.247918,23808,UKI-NORTHGRID-MAN-HEP14,Capacity
1532300544.3658226,25696,UKI-NORTHGRID-LANCS-HEP7,UKI-SOUTHGRID-BHAM-HEP
1532306967.4471009,736,UKI-NORTHGRID-LIV-HEP3,gaia-dev
1532309054.9807587,30528,UKI-NORTHGRID-MAN-HEP14,UKI-NORTHGRID-MAN-HEP
1532309335.8116367,18048,UKI-SOUTHGRID-RALPP5,iris.ac.uk
1532311291.7497149,19520,UKI-NORTHGRID-LIV-HEP3,UKI-LT2-RHUL
1532314816.9067202,30112,UKI-SOUTHGRID-BRIS-HEP1,RAL-LCG2
1532323099.64954,512,UKI-SOUTHGRID-OX-HEP2,Diamond
1532336285.4622712,30560,UKI-SOUTHGRID-OX-HEP2,UKI-SCOTGRID-ECDF
1532351386.2710998,10464,UKI-NORTHGRID-LIV-HEP3,UKI-LT2-Brunel
1532352523.5107658,18464,UKI-SOUTHGRID-BRIS-HEP1,UKI-LT2-IC-HEP
1532356287.1854234,23584,UKI-SOUTHGRID-CAM-HEP,ISIS
1532358717.323985,18176,UKI-NORTHGRID-SHEF-HEP7,iris.ac.uk
1532358791.926891,8736,ral-cloud244,UKI-SOUTHGRID-RALPP
1532364875.308755,24704,UKI-SCOTGRID-ECDF2,UKI-NORTHGRID-LANCS-HEP
1532364897.1650128,17184,UKI-SOUTHGRID-BHAM-HEP,lz
1532388032.619491,19616,ral-cloud244,UKI-SOUTHGRID-RALPP
1532388177.5492442,14400,UKI-SOUTHGRID-BRIS-HEP1,skatelescope.eu
1532423471.0469177,10464,UKI-NORTHGRID-SHEF-HEP7,CLF
1532424082.2484736,24160,UK-CAM-CUMULUS47,UKI-SOUTHGRID-RALPP
1532440439.2492557,6720,RAL-LCG211,vo.cta.in2p3.fr
1532442312.0216873,29312,UKI-SCOTGRID-ECDF2,UKI-SCOTGRID-GLASGOW
1532443180.2989275,5248,UKI-SOUTHGRID-BRIS-HEP1,virgo
1532465864.9216368,32384,UKI-LT2-IC-HEP25,virgo
1532497645.611115,14624,UKI-NORTHGRID-SHEF-HEP7,Capacity
1532502096.6934729,31264,UKI-SOUTHGRID-OX-HEP2,casu
1532514688.0499535,6368,ral-cloud244,AENEAS
1532520936.7438948,24256,UKI-SOUTHGRID-BHAM-HEP,UKI-SCOTGRID-ECDF
1532524444.0217836,6208,RAL-LCG211,UK-CAM-CUMULUS
1532526990.8476217,4288,UKI-SOUTHGRID-CAM-HEP,UKI-SOUTHGRID-CAM-HEP
1532532083.7409005,24896,UKI-NORTHGRID-LANCS-HEP7,UKI-SOUTHGRID-BRIS-HEP
1532536890.8422573,7264,UKI-SOUTHGRID-BRIS-HEP1,casu
1532543920.8339534,29568,UKI-LT2-Brunel9,EUCLID
1532549674.9806645,29696,UKI-SOUTHGRID-BHAM-HEP,eMERLIN
1532569181.9284225,25760,UKI-SOUTHGRID-BHAM-HEP,UKI-LT2-Brunel
1532584968.2402375,32160,UKI-SOUTHGRID-CAM-HEP,gaia-test
1532586387.480833,3104,UKI-NORTHGRID-LANCS-HEP7,gaia-test
1532596855.5634713,14752,UKI-LT2-QMUL4,LSST
1532602055.9220493,2240,UKI-NORTHGRID-SHEF-HEP7,dune
1532607054.7178543,34240,UKI-SOUTHGRID-CAM-HEP,lz
1532621289.7278843,9824,UKI-LT2-QMUL4,LSST
1532635717.8233845,29760,UKI-SOUTHGRID-OX-HEP2,gaia-dev
1532639616.336371,34336,UKI-NORTHGRID-MAN-HEP14,gaia-dev
1532650767.0674186,9280,UKI-LT2-IC-HEP25,lsst
1532671186.6459002,20192,UKI-LT2-Brunel9,AENEAS
1532671326.645797,9888,UKI-SOUTHGRID-OX-HEP2,lz
1532679475.7171354,6176,UKI-LT2-IC-HEP25,UKI-NORTHGRID-SHEF-HEP
1532683174.2951527,2624,UKI-NORTHGRID-SHEF-HEP7,LSST
1532686040.2778308,352,UKI-SOUTHGRID-BRIS-HEP1,UKI-NORTHGRID-SHEF-HEP
1532687732.1024592,3872,UKI-SOUTHGRID-BHAM-HEP,UKI-NORTHGRID-LIV-HEP
1532688083.9299476,22272,UKI-LT2-IC-HEP25,RAL-LCG2
1532690357.5008535,2720,UKI-SOUTHGRID-BHAM-HEP,UKI-SCOTGRID-ECDF
1532695178.1933224,24160,UKI-NORTHGRID-LANCS-HEP7,casu
1532702918.1511812,32160,UKI-NORTHGRID-SHEF-HEP7,jintrac
1532722891.3290834,19264,UKI-LT2-IC-HEP25,gaia-dev
1532769581.0488367,20544,UKI-SOUTHGRID-RALPP5,Allocation
1532781934.8589828,6720,UKI-SOUTHGRID-BHAM-HEP,UKI-LT2-IC-HEP
1532788246.523613,2432,UKI-SCOTGRID-ECDF2,skatelescope.eu
1532797923.5628097,32544,UKI-SCOTGRID-GLASGOW4,UKI-NORTHGRID-LIV-HEP
1532820832.3092508,12768,UKI-SOUTHGRID-OX-HEP2,ral-cloud
1532828715.0829544,10816,UKI-LT2-Brunel9,gaia
1532834620.4336448,14016,ral-cloud244,vo.cta.in2p3.fr
1532834653.0706594,25536,UKI-NORTHGRID-SHEF-HEP7,UKI-SCOTGRID-GLASGOW
1532846820.4952645,13376,UKI-SOUTHGRID-BRIS-HEP1,lz
1532850650.5966027,17856,UK-CAM-CUMULUS47,LSST
1532851329.510625,19104,UKI-LT2-IC-HEP25,CCFE
1532852847.339056,13536,UKI-NORTHGRID-MAN-HEP14,UKI-NORTHGRID-LIV-HEP
1532853269.4927633,9408,UKI-NORTHGRID-LIV-HEP3,RAL-LCG2
1532862389.4566479,448,UKI-SOUTHGRID-CAM-HEP,UKI-LT2-Brunel
1532869606.803659,15904,UKI-LT2-RH,EUCLID
1532870464.2107348,4960,UKI-LT2-IC-HEP25,dirac
1532870650.1116045,13248,UKI-LT2-RH,AENEAS
1532872778.9534497,12896,UKI-NORTHGRID-MAN-HEP14,UKI-SCOTGRID-ECDF
1532877977.3742826,7808,UKI-SOUTHGRID-CAM-HEP,lz
1532884564.2409806,12832,UKI-LT2-RH,CLF
1532890032.8630185,7200,UKI-SOUTHGRID-RALPP5,ISIS
1532912831.9039967,17440,UKI-NORTHGRID-LANCS-HEP7,UKI-LT2-RHUL
1532916786.4131317,2752,UKI-NORTHGRID-LIV-HEP3,gaia-dev
1532928561.0591896,30816,UKI-LT2-QMUL4,lsst
1532935557.4689631,28256,UKI-SOUTHGRID-CAM-HEP,AENEAS
1532939026.6959188,2208,UK-CAM-CUMULUS47,vo.cta.in2p3.fr
1532943938.217723,15488,UKI-SCOTGRID-ECDF2,skatelescope.eu
1532944647.6211846,20480,UKI-SOUTHGRID-RALPP5,UKI-LT2-QMUL
1532954178.6884356,24576,RAL-LCG211,UKI-LT2-RHUL
1532984168.8882706,16352,UKI-SOUTHGRID-CAM-HEP,UKI-SOUTHGRID-OX-HEP
1532989569.0911705,30112,UKI-LT2-IC-HEP25,skatelescope.eu
1532992637.5075998,1568,RAL-LCG211,UKI-NORTHGRID-SHEF-HEP
1533003363.439924,7712,UKI-LT2-QMUL4,UKI-LT2-IC-HEP
1533009677.0375037,25952,RAL-LCG211,UKI-LT2-QMUL
1533013782.3522778,18368,UKI-SOUTHGRID-RALPP5,AENEAS
1533026325.3928733,7616,UKI-LT2-Brunel9,UKI-NORTHGRID-MAN-HEP
1533040153.1468222,4128,UKI-SOUTHGRID-BRIS-HEP1,RAL-LCG2
1533042246.6889253,6880,ral-cloud244,UKI-LT2-Brunel
1533054055.568303,3904,UKI-LT2-IC-HEP25,virgo
1533058389.7602277,37024,UKI-NORTHGRID-LIV-HEP3,CLF
1533091470.1202753,36544,UKI-SOUTHGRID-BHAM-HEP,RAL-LCG2
1533107138.247423,15680,UKI-NORTHGRID-LANCS-HEP7,UK-CAM-CUMULUS
1533137619.8551674,16928,UKI-NORTHGRID-MAN-HEP14,UKI-LT2-Brunel
1533142557.9933193,19872,UKI-LT2-RH,gaia
1533145424.8512876,30176,UKI-SOUTHGRID-RALPP5,dune
1533156760.580746,8480,UKI-NORTHGRID-LANCS-HEP7,virgo
1533160596.6888597,768,UKI-NORTHGRID-LANCS-HEP7,gaia-test
1533165494.4932358,27584,UKI-SOUTHGRID-BHAM-HEP,iris.ac.uk
1533169252.250482,20864,RAL-LCG211,iris.ac.uk
1533175133.860705,9856,UKI-LT2-RH,vo.cta.in2p3.fr
1533181183.4044728,18496,UKI-NORTHGRID-SHEF-HEP7,UKI-LT2-QMUL
1533192055.471677,13856,UKI-SOUTHGRID-OX-HEP2,UKI-SOUTHGRID-BHAM-HEP
1533193603.7019951,13280,UKI-SCOTGRID-ECDF2,lsst
1533195314.746494,33280,ral-cloud244,lz
1533207842.5648074,5728,RAL-LCG211,vcycle
1533223174.1340678,13760,UKI-LT2-IC-HEP25,gaia-test
1533228412.8524823,224,UKI-LT2-QMUL4,UKI-NORTHGRID-MAN-HEP
1533228642.9109793,32416,UKI-SCOTGRID-ECDF2,UK-CAM-CUMULUS
1533234728.9746234,31840,UK-CAM-CUMULUS47,gaia-dev
1533267364.0166056,20768,UKI-SOUTHGRID-OX-HEP2,gaia
1533279595.7030196,30304,UKI-SOUTHGRID-CAM-HEP,virgo
1533283283.322624,17984,ral-cloud244,lz
1533292859.3936589,4640,UKI-LT2-RH,dirac
1533297348.2158437,38688,UKI-LT2-RH,gaia-dev
1533310284.6629715,2560,UKI-SOUTHGRID-BHAM-HEP,UKI-LT2-RHUL
1533312252.0762424,9568,UKI-SOUTHGRID-BHAM-HEP,UKI-NORTHGRID-LANCS-HEP
1533312441.300532,23456,UKI-LT2-Brunel9,gaia
1533317404.6225646,24640,UKI-NORTHGRID-SHEF-HEP7,UKI-LT2-Brunel
1533322750.206571,8800,UKI-SOUTHGRID-OX-HEP2,gaia-dev
1533362202.061932,18080,UKI-LT2-IC-HEP25,UKI-NORTHGRID-MAN-HEP
1533365900.9110332,18816,UKI-NORTHGRID-MAN-HEP14,CLF
1533380275.8573,2848,UKI-LT2-IC-HEP25,eMERLIN
1533393262.5512333,36064,UKI-SCOTGRID-GLASGOW4,UKI-LT2-RHUL
1533395341.6242943,3968,UKI-NORTHGRID-SHEF-HEP7,gaia-test
1533418081.8618584,11104,UKI-NORTHGRID-MAN-HEP14,eMERLIN
1533420863.6297393,35520,UKI-NORTHGRID-LANCS-HEP7,Diamond
1533424491.3240757,11200,UKI-LT2-IC-HEP25,LSST
1533434560.8165557,31520,ral-cloud244,gaia-dev
1533442728.1322076,11392,RAL-LCG211,UKI-NORTHGRID-LANCS-HEP
1533445380.7092602,11360,UK-CAM-CUMULUS47,UKI-LT2-Brunel
1533448364.7786703,6976,UKI-LT2-IC-HEP25,UKI-SOUTHGRID-RALPP
1533450977.1701,32800,UKI-SOUTHGRID-BRIS-HEP1,UKI-NORTHGRID-LANCS-HEP
1533481165.7462165,13824,UKI-LT2-QMUL4,UKI-LT2-RHUL
1533499858.0778055,1632,UKI-NORTHGRID-LIV-HEP3,LSST
1533511853.0627236,8224,UKI-NORTHGRID-SHEF-HEP7,Allocation
1533513852.0792494,25792,UKI-LT2-RH,virgo
1533513923.088612,36384,UKI-LT2-QMUL4,UKI-SOUTHGRID-CAM-HEP
1533533504.230626,5056,UKI-NORTHGRID-SHEF-HEP7,gaia-prod
1533556539.4806836,38176,UKI-SOUTHGRID-CAM-HEP,dune
1533557852.4236798,33952,UKI-LT2-RH,UKI-NORTHGRID-LIV-HEP
1533568682.230585,33696,ral-cloud244,vcycle
1533572191.6187506,6592,UKI-SCOTGRID-GLASGOW4,gaia-test
1533573635.500445,30080,UKI-SOUTHGRID-BHAM-HEP,ISIS
1533612864.190324,9664,UKI-SOUTHGRID-OX-HEP2,virgo
1533640227.6676645,1120,UKI-LT2-QMUL4,Diamond
1533645272.6183739,37760,UKI-NORTHGRID-MAN-HEP14,vcycle
1533649597.422894,31200,UK-CAM-CUMULUS47,gaia-prod
1533658796.8951492,13088,UKI-LT2-RH,UKI-SOUTHGRID-BRIS-HEP
1533666291.9858427,9888,UKI-LT2-RH,gaia-prod
1533667591.302601,37760,UKI-SOUTHGRID-BRIS-HEP1,UKI-LT2-QMUL
1533679541.9182553,19808,UKI-SOUTHGRID-BHAM-HEP,UKI-SOUTHGRID-OX-HEP
1533680916.9500062,19776,UKI-SOUTHGRID-BRIS-HEP1,UKI-SOUTHGRID-RALPP
1533695197.2303915,41824,ral-cloud244,gaia-dev
1533708397.6566944,18464,RAL-LCG211,lz
1533712581.837135,37376,UKI-SOUTHGRID-OX-HEP2,UKI-NORTHGRID-MAN-HEP
1533717527.7426403,39104,UK-CAM-CUMULUS47,UKI-SOUTHGRID-OX-HEP
1533717883.662148,21664,UKI-SOUTHGRID-BRIS-HEP1,dune
1533721629.1671762,17728,UK-CAM-CUMULUS47,CLF
1533734198.1702983,23264,UKI-NORTHGRID-SHEF-HEP7,UKI-SOUTHGRID-BRIS-HEP
1533742433.252376,22496,RAL-LCG211,EUCLID
1533747545.0413167,17792,UKI-NORTHGRID-LANCS-HEP7,gaia-dev
1533751026.4900215,17120,UKI-NORTHGRID-LIV-HEP3,lz
1533752304.5464582,6560,RAL-LCG211,virgo
1533763247.4953365,15232,UKI-SOUTHGRID-BRIS-HEP1,eMERLIN
1533773281.606203,34656,UKI-SOUTHGRID-CAM-HEP,UKI-LT2-Brunel
1533799959.1004262,37184,UKI-SOUTHGRID-OX-HEP2,UK-CAM-CUMULUS
1533814193.9524767,38208,UKI-NORTHGRID-LIV-HEP3,EUCLID
1533816379.519737,11968,UKI-NORTHGRID-MAN-HEP14,RAL-LCG2
1533829315.237329,9376,UKI-NORTHGRID-MAN-HEP14,gaia-dev
1533840731.5644205,17984,UKI-LT2-RH,Capacity
1533851646.2426198,27232,UKI-NORTHGRID-LIV-HEP3,UKI-SCOTGRID-GLASGOW
1533852733.6896403,31552,UKI-LT2-RH,UKI-SCOTGRID-ECDF
1533875423.8462868,12096,UKI-LT2-RH,UKI-SOUTHGRID-OX-HEP
1533879558.1189084,9184,ral-cloud244,Diamond
1533884441.3161633,3200,UK-CAM-CUMULUS47,skatelescope.eu
1533892289.2416418,31072,UKI-NORTHGRID-MAN-HEP14,Diamond
1533902871.9479754,5792,UKI-SOUTHGRID-BHAM-HEP,jintrac
1533913627.0542321,16064,RAL-LCG211,lz
1533914911.956135,6496,UKI-SOUTHGRID-BRIS-HEP1,dune
1533935014.3352604,19488,UKI-NORTHGRID-SHEF-HEP7,gaia
1533947939.8790622,13792,UKI-SOUTHGRID-BRIS-HEP1,UKI-NORTHGRID-LIV-HEP
1533952154.887398,7200,ral-cloud244,gaia-dev
1533954460.8338532,18112,RAL-LCG211,UKI-SOUTHGRID-CAM-HEP
1533959406.3993979,6240,UKI-SCOTGRID-ECDF2,UKI-NORTHGRID-LANCS-HEP
1533964718.794646,5216,RAL-LCG211,CCFE
1533973582.2451982,9344,RAL-LCG211,gaia
1533977949.239992,34912,UKI-SOUTHGRID-BRIS-HEP1,UKI-NORTHGRID-LIV-HEP
1533992988.469065,12192,UKI-LT2-RH,Capacity
1533996218.0369003,31904,RAL-LCG211,UKI-LT2-QMUL
1534004669.8628612,19136,UKI-NORTHGRID-LIV-HEP3,UKI-SCOTGRID-GLASGOW
1534007518.1012344,21952,ral-cloud244,ral-cloud
1534044376.4965243,44544,UKI-SCOTGRID-ECDF2,CLF
1534054071.0998554,5024,UKI-NORTHGRID-SHEF-HEP7,LSST
1534057587.7802203,7456,UKI-SOUTHGRID-BHAM-HEP,gaia-dev
1534080426.7905924,37472,RAL-LCG211,UKI-LT2-IC-HEP
1534086818.4248028,24416,UKI-SOUTHGRID-RALPP5,vo.cta.in2p3.fr
1534089998.8042614,35936,UKI-NORTHGRID-SHEF-HEP7,dirac
1534096846.746394,28832,UKI-SCOTGRID-ECDF2,gaia-dev
1534099185.47326,36576,UKI-LT2-RH,LSST
1534113373.8297405,39552,UK-CAM-CUMULUS47,Diamond
1534132230.9455385,33472,ral-cloud244,EUCLID
1534142931.0626588,16544,UKI-NORTHGRID-LIV-HEP3,casu
1534153806.929228,27424,UKI-NORTHGRID-LANCS-HEP7,UKI-SCOTGRID-ECDF
