,date,cores,site,vo
338,1531986797.0256345,18912,UKI-LT2-IC-HEP25,UKI-SOUTHGRID-CAM-HEP
339,1609844911.4119897,20256,UKI-SOUTHGRID-CAM-HEP,UKI-SOUTHGRID-BHAM-HEP
340,1550032109.0250926,21184,UKI-LT2-IC-HEP25,UKI-LT2-RHUL
341,1536415959.1268444,10272,UKI-LT2-Brunel9,dune
342,1541555221.1915188,4800,UKI-NORTHGRID-SHEF-HEP7,dirac
343,1606649607.7683294,14656,ral-cloud244,gaia-dev
344,1600845127.587566,21824,ral-cloud244,vcycle
345,1548930045.194679,1664,UKI-LT2-Brunel9,UKI-SCOTGRID-GLASGOW
346,1579990060.9947991,1536,UKI-LT2-QMUL4,EUCLID
347,1542576093.1288817,12832,UKI-SCOTGRID-GLASGOW4,UKI-NORTHGRID-MAN-HEP
348,1568849152.6611817,15872,UKI-NORTHGRID-MAN-HEP14,gaia
349,1532386967.0023499,4544,UKI-SOUTHGRID-RALPP5,UKI-SOUTHGRID-BRIS-HEP
350,1599070785.6598277,12352,UKI-SOUTHGRID-BHAM-HEP,Capacity
351,1536018515.9279528,1952,UKI-NORTHGRID-LIV-HEP3,UKI-NORTHGRID-SHEF-HEP
352,1544742092.2907376,12096,UKI-SOUTHGRID-CAM-HEP,UKI-SOUTHGRID-BHAM-HEP
353,1598860553.4031909,2208,UKI-LT2-QMUL4,UKI-NORTHGRID-LIV-HEP
354,1543194006.4289913,352,UKI-LT2-IC-HEP25,RAL-LCG2
355,1569183284.9631977,5792,RAL-LCG211,gaia-prod
356,1607060301.1697955,6272,UKI-SOUTHGRID-CAM-HEP,lz
357,1592164253.2802458,2880,UKI-SCOTGRID-GLASGOW4,UKI-LT2-Brunel
358,1536221800.9388866,19680,UKI-SOUTHGRID-CAM-HEP,UKI-SOUTHGRID-CAM-HEP
359,1578808771.058172,22720,UKI-SCOTGRID-ECDF2,gaia-test
360,1606591624.2299802,14016,ral-cloud244,gaia-prod
361,1557289274.7215314,19488,UKI-SCOTGRID-GLASGOW4,jintrac
362,1585651562.4360464,15168,UKI-NORTHGRID-LIV-HEP3,Allocation
363,1578002510.9725115,14464,UKI-SOUTHGRID-CAM-HEP,lz
364,1547921886.0585198,4800,UKI-NORTHGRID-LANCS-HEP7,UKI-SOUTHGRID-OX-HEP
365,1603797694.8313854,15328,UKI-SCOTGRID-ECDF2,lz
366,1616814177.023884,4736,UKI-NORTHGRID-LANCS-HEP7,UKI-SOUTHGRID-CAM-HEP
367,1610507248.2078784,14112,UKI-LT2-IC-HEP25,casu
368,1544424055.5977564,5568,UKI-SCOTGRID-ECDF2,UKI-SOUTHGRID-BHAM-HEP
369,1580895695.5824418,5792,UKI-SOUTHGRID-BRIS-HEP1,lz
370,1571567345.9044964,7040,UKI-LT2-IC-HEP25,Capacity
371,1603438469.363407,6304,UKI-NORTHGRID-MAN-HEP14,vo.cta.in2p3.fr
372,1604802910.3191016,16704,UKI-SOUTHGRID-BHAM-HEP,vcycle
373,1564145316.7368839,22528,UKI-SOUTHGRID-BHAM-HEP,AENEAS
374,1582667626.7722163,1376,UKI-LT2-QMUL4,gaia-prod
375,1530373033.9737935,5952,UKI-SOUTHGRID-RALPP5,virgo
376,1576009411.938233,1344,UKI-NORTHGRID-MAN-HEP14,gaia-dev
377,1540942727.3811684,23104,UKI-LT2-IC-HEP25,ral-cloud
378,1536278015.235562,4480,UKI-LT2-QMUL4,UKI-NORTHGRID-LIV-HEP
379,1548550279.76003,2656,UKI-SOUTHGRID-BRIS-HEP1,lsst
380,1603556810.9273422,6880,UKI-SCOTGRID-GLASGOW4,gaia-prod
381,1618909126.430792,18784,UKI-SOUTHGRID-BRIS-HEP1,UKI-NORTHGRID-LANCS-HEP
382,1530679853.9074259,11232,UKI-LT2-RH,AENEAS
383,1532438351.1302135,17600,UKI-SCOTGRID-ECDF2,lz
384,1560962316.9792652,21408,ral-cloud244,dirac
385,1554257892.0049531,23040,UKI-SOUTHGRID-BHAM-HEP,ral-cloud
386,1609830247.051986,4192,ral-cloud244,vo.cta.in2p3.fr
387,1568022923.3981268,0,UKI-SOUTHGRID-RALPP5,UKI-LT2-RHUL
388,1611415025.5997517,4128,UKI-SCOTGRID-ECDF2,UKI-LT2-RHUL
389,1564622356.3972168,3712,UKI-SCOTGRID-ECDF2,jintrac
390,1577709783.6095552,5408,UKI-NORTHGRID-LIV-HEP3,vo.cta.in2p3.fr
391,1574630593.608117,10464,UKI-NORTHGRID-LANCS-HEP7,lz
392,1579901190.9513133,12192,UKI-NORTHGRID-MAN-HEP14,UKI-SOUTHGRID-OX-HEP
393,1538772882.3979356,7424,UKI-SOUTHGRID-CAM-HEP,UKI-SOUTHGRID-OX-HEP
394,1617478814.0701509,3872,UKI-NORTHGRID-LANCS-HEP7,gaia-dev
395,1561387974.0156336,19264,UKI-NORTHGRID-SHEF-HEP7,eMERLIN
396,1607900158.979054,24992,UKI-NORTHGRID-SHEF-HEP7,UKI-SOUTHGRID-BHAM-HEP
397,1530317482.2100244,9536,UKI-LT2-IC-HEP25,eMERLIN
398,1619767831.8389392,17632,UKI-LT2-IC-HEP25,skatelescope.eu
399,1580536399.5792212,2624,UKI-SOUTHGRID-BHAM-HEP,CCFE
400,1612997210.3887444,608,UKI-SCOTGRID-GLASGOW4,lsst
401,1536433872.7761173,21952,UK-CAM-CUMULUS47,iris.ac.uk
402,1604349579.6562564,13024,UKI-NORTHGRID-SHEF-HEP7,gaia-prod
403,1559296602.8296695,23968,UKI-SOUTHGRID-CAM-HEP,dune
404,1600008057.807949,7872,UKI-NORTHGRID-LANCS-HEP7,lz
405,1593008368.7628398,19904,UKI-SOUTHGRID-OX-HEP2,UKI-SCOTGRID-GLASGOW
406,1536946270.4892268,13664,UKI-NORTHGRID-LANCS-HEP7,skatelescope.eu
407,1584014634.7226305,8288,UKI-LT2-RH,UKI-SOUTHGRID-BHAM-HEP
408,1571760000.510908,5440,UKI-SOUTHGRID-BHAM-HEP,UKI-LT2-IC-HEP
409,1608002362.5883934,20192,ral-cloud244,casu
410,1535420106.2832415,10336,UKI-SOUTHGRID-BRIS-HEP1,RAL-LCG2
411,1572891868.906893,21728,UKI-SCOTGRID-GLASGOW4,UKI-SOUTHGRID-OX-HEP
412,1576989635.861807,22752,UKI-LT2-IC-HEP25,UKI-SOUTHGRID-BHAM-HEP
413,1591310563.7682865,7968,ral-cloud244,UKI-LT2-Brunel
414,1590142700.24793,9728,RAL-LCG211,UKI-SOUTHGRID-CAM-HEP
415,1542645371.0395558,1312,UKI-NORTHGRID-LIV-HEP3,CLF
416,1588934977.1551685,20576,UKI-LT2-IC-HEP25,UKI-NORTHGRID-LANCS-HEP
417,1562524363.8352358,10304,UKI-NORTHGRID-MAN-HEP14,UKI-LT2-IC-HEP
418,1602547925.094492,19296,UKI-SOUTHGRID-OX-HEP2,UKI-SCOTGRID-GLASGOW
419,1588608470.346772,608,UKI-SCOTGRID-ECDF2,casu
420,1576310466.552305,17888,UKI-LT2-RH,UKI-SOUTHGRID-CAM-HEP
421,1581385926.300568,1536,UKI-LT2-QMUL4,vo.cta.in2p3.fr
422,1619416413.992214,25728,UKI-NORTHGRID-LIV-HEP3,iris.ac.uk
423,1569309359.094141,8640,RAL-LCG211,UKI-LT2-Brunel
424,1539319309.949181,18240,UKI-NORTHGRID-SHEF-HEP7,UKI-SOUTHGRID-RALPP
425,1622228707.933735,22240,RAL-LCG211,UKI-LT2-Brunel
426,1620166761.1052995,1664,UKI-SOUTHGRID-BRIS-HEP1,ral-cloud
427,1530393193.1560647,13440,UKI-SOUTHGRID-BHAM-HEP,lsst
428,1618868982.5916312,17888,UKI-LT2-IC-HEP25,skatelescope.eu
429,1590991535.3206959,24416,UKI-SOUTHGRID-BRIS-HEP1,gaia
430,1533179732.2220016,16352,UKI-SOUTHGRID-BHAM-HEP,virgo
431,1623321983.4272206,12320,UKI-NORTHGRID-SHEF-HEP7,UKI-LT2-QMUL
432,1558188653.5555477,5632,UKI-LT2-QMUL4,UKI-LT2-IC-HEP
433,1586839627.7969668,21632,UKI-SOUTHGRID-CAM-HEP,UKI-NORTHGRID-LANCS-HEP
434,1527674902.2561824,19456,UKI-LT2-IC-HEP25,skatelescope.eu
435,1604179069.6640613,15840,UKI-SOUTHGRID-RALPP5,AENEAS
436,1540550371.5456467,19424,UKI-SCOTGRID-GLASGOW4,gaia-prod
437,1591445552.217558,22560,UKI-SOUTHGRID-CAM-HEP,vcycle
438,1567021390.7917852,2400,UKI-NORTHGRID-LIV-HEP3,dirac
439,1605418536.6315296,32,UKI-SOUTHGRID-BHAM-HEP,RAL-LCG2
440,1539279672.6076453,2400,UKI-LT2-Brunel9,casu
441,1609131495.7321844,24736,UKI-LT2-Brunel9,Diamond
442,1617477428.5257158,7328,UKI-SOUTHGRID-OX-HEP2,UKI-LT2-Brunel
443,1619065385.5965059,4544,UKI-SOUTHGRID-CAM-HEP,ISIS
444,1602220976.6299772,6080,UKI-SCOTGRID-ECDF2,vo.cta.in2p3.fr
445,1536411062.118761,7008,UKI-SOUTHGRID-CAM-HEP,UKI-NORTHGRID-SHEF-HEP
446,1541184713.8773854,20896,UKI-NORTHGRID-SHEF-HEP7,UKI-NORTHGRID-LANCS-HEP
447,1597443954.2279823,3488,UKI-LT2-IC-HEP25,vcycle
448,1572530845.8015559,23392,UKI-SOUTHGRID-BRIS-HEP1,LSST
449,1553196226.6987665,4096,UKI-LT2-Brunel9,LSST
450,1565377714.3185463,27904,UKI-SCOTGRID-GLASGOW4,gaia-dev
451,1602760525.2043798,4224,UKI-SOUTHGRID-BRIS-HEP1,virgo
452,1530575716.67672,14848,UKI-SCOTGRID-ECDF2,skatelescope.eu
453,1590735508.4236915,27872,UKI-NORTHGRID-LANCS-HEP7,UKI-SOUTHGRID-RALPP
454,1527850570.548577,22432,UKI-LT2-IC-HEP25,gaia-prod
455,1614790417.1860569,24800,ral-cloud244,ISIS
456,1580705560.0341706,2688,UK-CAM-CUMULUS47,UKI-LT2-RHUL
457,1573255097.9904208,16224,UKI-SOUTHGRID-BHAM-HEP,Allocation
458,1555528469.052193,6400,UKI-LT2-QMUL4,ISIS
459,1537873625.9529586,12416,UKI-LT2-IC-HEP25,LSST
460,1591087060.079308,7072,UKI-SCOTGRID-GLASGOW4,UKI-LT2-Brunel
461,1534850434.321215,18848,UKI-LT2-RH,ISIS
462,1589574842.6934657,17504,UKI-LT2-QMUL4,vcycle
463,1607071651.5391407,28992,UKI-LT2-RH,UKI-LT2-Brunel
464,1591991629.0639021,12768,UKI-SOUTHGRID-BHAM-HEP,dune
465,1608387070.3127701,5952,UKI-SCOTGRID-ECDF2,UKI-SOUTHGRID-CAM-HEP
466,1559462110.876729,1536,UKI-LT2-RH,lz
467,1580573028.9499538,17024,UKI-SOUTHGRID-BRIS-HEP1,UKI-NORTHGRID-MAN-HEP
468,1598576459.4990902,16864,UKI-NORTHGRID-LIV-HEP3,UKI-SOUTHGRID-CAM-HEP
469,1584171746.6144814,21056,RAL-LCG211,jintrac
470,1537673457.51724,27392,UKI-SOUTHGRID-CAM-HEP,UKI-NORTHGRID-LANCS-HEP
471,1591244366.085942,22336,RAL-LCG211,UKI-LT2-Brunel
472,1552418429.6681194,10624,ral-cloud244,vcycle
473,1605165246.6507175,15552,UKI-SOUTHGRID-CAM-HEP,lz
474,1573153034.1863906,18336,UKI-SOUTHGRID-OX-HEP2,UKI-SCOTGRID-GLASGOW
475,1534969251.0648553,13248,RAL-LCG211,UKI-NORTHGRID-LANCS-HEP
476,1577260175.2748125,8992,ral-cloud244,ral-cloud
477,1568356465.4747374,4288,UKI-SOUTHGRID-BHAM-HEP,dune
478,1546037593.6350803,7200,UKI-NORTHGRID-MAN-HEP14,RAL-LCG2
479,1614962099.5127306,26176,UKI-LT2-Brunel9,vo.cta.in2p3.fr
480,1552986940.6053953,3936,UKI-SOUTHGRID-RALPP5,Diamond
481,1553375360.0626693,5664,UKI-LT2-IC-HEP25,ISIS
482,1622409274.9333048,21888,UKI-LT2-IC-HEP25,Capacity
483,1623156507.9698513,18944,UKI-NORTHGRID-LIV-HEP3,ral-cloud
484,1532907593.4407268,15776,UK-CAM-CUMULUS47,AENEAS
485,1614276558.1233914,28928,UKI-SOUTHGRID-BHAM-HEP,CLF
486,1586601657.5146253,19968,UKI-NORTHGRID-LIV-HEP3,ral-cloud
487,1585463277.400843,11968,UKI-NORTHGRID-SHEF-HEP7,LSST
488,1618700383.282575,18688,UKI-LT2-RH,LSST
489,1578950941.330165,6400,UKI-LT2-IC-HEP25,dune
490,1585821942.8547366,22112,UKI-LT2-Brunel9,UKI-SOUTHGRID-OX-HEP
491,1530090505.7152689,20896,UKI-SOUTHGRID-BHAM-HEP,UKI-LT2-QMUL
492,1559347652.5399754,24896,UKI-SCOTGRID-GLASGOW4,iris.ac.uk
493,1608448425.1344035,19840,UKI-SOUTHGRID-BHAM-HEP,EUCLID
494,1586019398.030754,15168,UKI-SOUTHGRID-BRIS-HEP1,ISIS
495,1542076091.9240565,10208,UKI-SOUTHGRID-CAM-HEP,EUCLID
496,1623218005.0574107,13184,UKI-SOUTHGRID-CAM-HEP,UKI-LT2-QMUL
497,1602366634.6007252,9600,UKI-SOUTHGRID-BRIS-HEP1,UKI-SOUTHGRID-CAM-HEP
498,1551530014.3463247,9184,UKI-SCOTGRID-GLASGOW4,gaia-test
499,1533549412.0533895,4800,UK-CAM-CUMULUS47,UKI-SOUTHGRID-CAM-HEP
500,1548384400.325314,3904,UKI-SCOTGRID-GLASGOW4,UKI-SOUTHGRID-RALPP
501,1566588753.1547174,13120,UKI-SCOTGRID-ECDF2,ISIS
502,1614869080.946284,10624,UKI-SOUTHGRID-BHAM-HEP,gaia-prod
503,1554221966.7636895,10368,UKI-NORTHGRID-LANCS-HEP7,UKI-SCOTGRID-GLASGOW
504,1600458762.8602915,14496,UKI-SOUTHGRID-BRIS-HEP1,UKI-NORTHGRID-LANCS-HEP
505,1563901873.5146127,28864,UKI-SCOTGRID-GLASGOW4,UKI-LT2-Brunel
506,1587482257.5967257,16992,UKI-LT2-RH,CCFE
507,1576319529.17296,28736,UK-CAM-CUMULUS47,gaia-test
508,1582632714.1723506,13440,UKI-SCOTGRID-GLASGOW4,dune
509,1536098262.4540353,9312,UKI-SOUTHGRID-CAM-HEP,CCFE
510,1567574657.0350316,23296,UKI-SCOTGRID-GLASGOW4,casu
511,1563835371.4695864,25728,UKI-SOUTHGRID-BRIS-HEP1,Allocation
512,1557854167.5302038,13952,UKI-LT2-QMUL4,lz
513,1588902310.064265,19104,UKI-SOUTHGRID-BHAM-HEP,UKI-LT2-RHUL
514,1562723933.0819786,11136,UKI-SOUTHGRID-BHAM-HEP,CLF
515,1572120426.5281172,27904,UK-CAM-CUMULUS47,casu
516,1581461647.2398806,1536,UKI-LT2-QMUL4,casu
517,1588698600.7008085,6272,UKI-SOUTHGRID-OX-HEP2,ISIS
518,1587407703.5681868,18112,UKI-LT2-IC-HEP25,LSST
519,1528623904.793542,3712,UKI-SCOTGRID-GLASGOW4,EUCLID
520,1610287005.6799433,15200,UK-CAM-CUMULUS47,lsst
521,1584126452.788155,30752,UKI-SCOTGRID-ECDF2,CCFE
522,1607394482.3984108,15616,UKI-NORTHGRID-LIV-HEP3,lz
523,1599501779.0438018,4896,UKI-SOUTHGRID-CAM-HEP,UKI-NORTHGRID-SHEF-HEP
524,1590212073.216671,16960,UK-CAM-CUMULUS47,skatelescope.eu
525,1571001493.1668868,9440,UKI-NORTHGRID-MAN-HEP14,eMERLIN
526,1545811338.1090724,24896,UKI-NORTHGRID-LIV-HEP3,UKI-SOUTHGRID-BHAM-HEP
527,1557071514.692572,24096,UKI-SCOTGRID-GLASGOW4,virgo
528,1537124330.2641616,20480,UK-CAM-CUMULUS47,UKI-LT2-QMUL
529,1623273680.0391748,21504,UKI-SCOTGRID-GLASGOW4,vcycle
530,1540850323.5469875,23456,UKI-LT2-QMUL4,UKI-SOUTHGRID-BRIS-HEP
531,1605012947.8604999,30144,UKI-SOUTHGRID-BRIS-HEP1,Capacity
532,1584762334.8986347,30464,UKI-NORTHGRID-LANCS-HEP7,UKI-SOUTHGRID-CAM-HEP
533,1575124112.301371,13408,UKI-LT2-Brunel9,RAL-LCG2
534,1555415615.5480964,21376,UKI-NORTHGRID-SHEF-HEP7,UKI-LT2-RHUL
535,1531495522.893783,19904,UKI-SOUTHGRID-CAM-HEP,UKI-SOUTHGRID-OX-HEP
536,1558718431.008985,23584,UKI-SCOTGRID-GLASGOW4,UKI-LT2-RHUL
537,1612228808.898965,30560,UKI-SOUTHGRID-BHAM-HEP,UKI-SOUTHGRID-CAM-HEP
538,1569657592.0591567,27808,UKI-LT2-QMUL4,ral-cloud
539,1569051308.6026757,1184,UKI-LT2-Brunel9,UKI-SOUTHGRID-BRIS-HEP
540,1612434374.848044,21376,UKI-SCOTGRID-ECDF2,dune
541,1564644894.4727738,11488,UKI-NORTHGRID-MAN-HEP14,virgo
542,1564065466.8577423,20672,ral-cloud244,CLF
543,1596625040.3087835,2368,UKI-LT2-RH,UKI-NORTHGRID-LANCS-HEP
544,1546789840.9735413,18400,UKI-SOUTHGRID-BHAM-HEP,skatelescope.eu
545,1621371141.5854063,20320,UKI-LT2-RH,lsst
546,1616354813.9615824,19232,UKI-LT2-Brunel9,UKI-SOUTHGRID-RALPP
547,1615221901.9754932,10496,UKI-SOUTHGRID-CAM-HEP,Allocation
548,1570147772.7375069,33536,UKI-LT2-Brunel9,UKI-LT2-QMUL
549,1588240869.7812574,4992,UKI-SOUTHGRID-RALPP5,EUCLID
550,1581327080.6048894,16288,UKI-NORTHGRID-MAN-HEP14,UKI-NORTHGRID-SHEF-HEP
551,1568831212.4924817,4608,UKI-SOUTHGRID-CAM-HEP,gaia-prod
552,1613257814.8049603,8928,UKI-SCOTGRID-ECDF2,gaia-dev
553,1551802104.7092052,768,UKI-NORTHGRID-LIV-HEP3,Capacity
554,1538264621.3199093,3744,ral-cloud244,EUCLID
555,1608208240.9813576,14656,UKI-LT2-IC-HEP25,UKI-LT2-Brunel
556,1546176612.3205056,24800,UKI-LT2-RH,ral-cloud
557,1609348272.3954191,2976,UKI-NORTHGRID-MAN-HEP14,iris.ac.uk
558,1531485677.5970926,11360,ral-cloud244,gaia-dev
559,1545137318.6250238,5184,UKI-NORTHGRID-SHEF-HEP7,CCFE
560,1588586054.6157136,25632,UKI-SCOTGRID-ECDF2,ISIS
561,1603973778.3932204,21888,UKI-SOUTHGRID-RALPP5,gaia
562,1603306341.8631182,33568,UKI-LT2-QMUL4,UKI-NORTHGRID-LANCS-HEP
563,1606554849.4972725,5184,UKI-SOUTHGRID-RALPP5,jintrac
564,1577398064.8895016,20448,RAL-LCG211,AENEAS
565,1597459826.0827827,12480,UKI-NORTHGRID-LANCS-HEP7,UKI-NORTHGRID-LIV-HEP
566,1583876102.8295689,36096,UKI-NORTHGRID-LANCS-HEP7,gaia-prod
567,1532931582.411673,16416,UKI-LT2-Brunel9,RAL-LCG2
568,1618189348.922963,26016,UKI-SOUTHGRID-CAM-HEP,virgo
569,1586549160.3141189,28000,UKI-SOUTHGRID-CAM-HEP,gaia
570,1590069158.4598603,3744,UKI-SOUTHGRID-BHAM-HEP,Capacity
571,1595046256.5991912,21504,UKI-SCOTGRID-GLASGOW4,UKI-LT2-RHUL
572,1546197469.4627025,18240,UKI-SOUTHGRID-CAM-HEP,skatelescope.eu
573,1592323250.3485277,30592,UKI-SOUTHGRID-CAM-HEP,CLF
574,1553647907.7941747,10848,UKI-SOUTHGRID-BHAM-HEP,LSST
575,1571421648.4789836,15872,UKI-SCOTGRID-ECDF2,UKI-LT2-IC-HEP
576,1564325716.3159344,5600,UKI-SOUTHGRID-CAM-HEP,ISIS
577,1551844643.148686,22880,UKI-SOUTHGRID-BHAM-HEP,Capacity
578,1576253942.2137144,30304,UK-CAM-CUMULUS47,UKI-LT2-IC-HEP
579,1557622038.3780282,31296,UK-CAM-CUMULUS47,UKI-SCOTGRID-GLASGOW
580,1561450483.4168646,31232,UKI-LT2-RH,EUCLID
581,1614080444.3797877,3904,UKI-NORTHGRID-MAN-HEP14,dirac
582,1557794429.7605567,11072,UKI-LT2-Brunel9,gaia
583,1532462511.3193524,29792,UKI-LT2-Brunel9,dirac
584,1597346040.294054,32960,UK-CAM-CUMULUS47,LSST
585,1617945426.7035174,13376,UKI-SOUTHGRID-BHAM-HEP,skatelescope.eu
586,1619591898.6496036,7680,RAL-LCG211,UKI-SCOTGRID-ECDF
587,1596921306.8791227,33408,UKI-LT2-RH,gaia-dev
588,1623306888.8987644,26720,UKI-NORTHGRID-SHEF-HEP7,Capacity
589,1535086726.5907583,32096,UKI-NORTHGRID-SHEF-HEP7,ral-cloud
590,1531905168.9087873,25920,UKI-SOUTHGRID-OX-HEP2,UKI-SOUTHGRID-BRIS-HEP
591,1575193428.99198,7328,UKI-SCOTGRID-ECDF2,gaia-prod
592,1553691955.8871894,18656,UKI-LT2-IC-HEP25,UKI-SOUTHGRID-BHAM-HEP
593,1593451322.6526494,2496,UKI-LT2-IC-HEP25,UKI-LT2-QMUL
594,1574920388.0602033,31008,UKI-SOUTHGRID-OX-HEP2,UKI-LT2-RHUL
595,1539095977.4924781,37312,UK-CAM-CUMULUS47,CLF
596,1554505462.363792,32768,UKI-LT2-RH,CCFE
597,1591274829.3037267,38240,UKI-NORTHGRID-MAN-HEP14,gaia
598,1607129755.1505308,5472,RAL-LCG211,RAL-LCG2
599,1604699191.0707808,608,RAL-LCG211,UKI-LT2-IC-HEP
600,1613093649.2494426,30176,UKI-LT2-IC-HEP25,lsst
601,1618698830.031322,17504,RAL-LCG211,gaia
602,1580154131.3764727,28224,UKI-LT2-QMUL4,CCFE
603,1587727460.6264913,3200,UKI-LT2-QMUL4,UKI-NORTHGRID-LIV-HEP
604,1565668692.0463455,15712,UKI-SCOTGRID-GLASGOW4,CLF
605,1566842365.2472436,27968,UK-CAM-CUMULUS47,UKI-SOUTHGRID-CAM-HEP
606,1623089766.5864894,26656,RAL-LCG211,CCFE
607,1544739927.3362784,36544,UK-CAM-CUMULUS47,UKI-NORTHGRID-LIV-HEP
608,1589148732.7478318,32704,UKI-SCOTGRID-GLASGOW4,Capacity
609,1581309976.7516935,20480,UKI-SOUTHGRID-RALPP5,UKI-LT2-IC-HEP
610,1549855351.2929413,26432,UKI-SOUTHGRID-RALPP5,gaia-dev
611,1607735720.2296135,24864,UKI-NORTHGRID-LIV-HEP3,Capacity
612,1558198968.8260472,22912,ral-cloud244,skatelescope.eu
613,1552647961.2758837,18368,UK-CAM-CUMULUS47,ral-cloud
614,1605257753.4059522,20000,UKI-SOUTHGRID-OX-HEP2,lz
615,1534032315.9429054,24448,UKI-SOUTHGRID-BHAM-HEP,lsst
616,1592752156.4739265,24608,UKI-NORTHGRID-LANCS-HEP7,ral-cloud
617,1535655592.4667463,13440,UKI-LT2-QMUL4,UKI-LT2-RHUL
618,1529047466.618808,32064,UKI-NORTHGRID-SHEF-HEP7,skatelescope.eu
619,1595537072.2270312,8160,RAL-LCG211,UKI-SOUTHGRID-BRIS-HEP
620,1618646965.592782,9184,UKI-SOUTHGRID-OX-HEP2,UKI-NORTHGRID-LANCS-HEP
621,1555469989.9027612,28192,UKI-LT2-RH,UKI-SOUTHGRID-BHAM-HEP
622,1546034829.1226573,13952,UKI-SOUTHGRID-RALPP5,UKI-LT2-Brunel
623,1541416021.7722812,22720,UKI-NORTHGRID-SHEF-HEP7,UKI-LT2-IC-HEP
624,1565352024.4568682,16960,UKI-LT2-IC-HEP25,UKI-SCOTGRID-ECDF
625,1558502524.3996189,33472,UKI-SCOTGRID-ECDF2,UKI-LT2-IC-HEP
626,1608655287.380108,22272,UKI-LT2-QMUL4,UKI-SCOTGRID-GLASGOW
627,1550349980.135421,36256,UKI-SOUTHGRID-BHAM-HEP,gaia
628,1603908043.8017895,12768,ral-cloud244,gaia-prod
629,1562360158.5999196,24288,UKI-SOUTHGRID-BHAM-HEP,UKI-SOUTHGRID-BHAM-HEP
630,1553737687.1677198,11360,UKI-SOUTHGRID-RALPP5,Diamond
631,1569857483.578007,37728,UKI-SOUTHGRID-RALPP5,dune
632,1619412364.434253,26464,UKI-NORTHGRID-LANCS-HEP7,UKI-SCOTGRID-GLASGOW
633,1572019697.4850254,11872,UKI-SCOTGRID-ECDF2,CCFE
634,1535707707.884893,3072,UK-CAM-CUMULUS47,dune
635,1544838629.8902478,21152,UKI-LT2-Brunel9,UKI-LT2-QMUL
636,1586893231.9518652,384,UKI-NORTHGRID-SHEF-HEP7,Diamond
637,1616592701.6748016,21216,UKI-NORTHGRID-LANCS-HEP7,eMERLIN
638,1579753171.8637552,256,UKI-SCOTGRID-GLASGOW4,ISIS
639,1593578256.073913,1312,UKI-LT2-RH,vcycle
640,1595121138.0016248,14592,ral-cloud244,UKI-SCOTGRID-ECDF
641,1619620447.009887,37504,UK-CAM-CUMULUS47,UKI-LT2-QMUL
642,1537338951.2427394,29024,UKI-SOUTHGRID-RALPP5,CLF
643,1606594423.3934238,8896,ral-cloud244,eMERLIN
644,1564213639.8149962,28096,UKI-LT2-IC-HEP25,CCFE
645,1579283537.5880737,29568,UKI-NORTHGRID-MAN-HEP14,dirac
646,1616077420.5282385,30240,UKI-LT2-Brunel9,ral-cloud
647,1592031856.6993895,3776,ral-cloud244,UKI-LT2-IC-HEP
648,1561274239.5764637,15456,UKI-LT2-Brunel9,gaia-prod
649,1615843915.4672196,28064,UKI-LT2-RH,Allocation
650,1602127764.8956046,40256,UKI-SOUTHGRID-RALPP5,UKI-SOUTHGRID-BHAM-HEP
651,1552795694.0860882,18816,UKI-LT2-Brunel9,CLF
652,1578718050.8375254,15200,UKI-NORTHGRID-SHEF-HEP7,Capacity
653,1590473640.8078969,38880,UKI-NORTHGRID-LIV-HEP3,UKI-SOUTHGRID-BHAM-HEP
654,1531508603.993208,18048,UKI-LT2-RH,UKI-LT2-IC-HEP
655,1565885157.3554223,28288,UKI-NORTHGRID-LIV-HEP3,RAL-LCG2
656,1623321008.931454,24384,UKI-LT2-QMUL4,UKI-NORTHGRID-MAN-HEP
657,1549672133.4823368,22080,UKI-LT2-QMUL4,dirac
658,1540957180.3867493,18720,UKI-SOUTHGRID-RALPP5,UKI-SOUTHGRID-OX-HEP
659,1616487306.5644789,25024,UKI-NORTHGRID-LANCS-HEP7,gaia-dev
660,1565840722.281651,29824,UKI-SOUTHGRID-BRIS-HEP1,jintrac
661,1608663707.086124,6496,RAL-LCG211,gaia-prod
662,1581185137.941042,11072,RAL-LCG211,UKI-LT2-Brunel
663,1553777755.094038,27072,UK-CAM-CUMULUS47,UKI-LT2-RHUL
664,1582141892.8044865,40512,UKI-NORTHGRID-LIV-HEP3,EUCLID
665,1593308104.0818095,21760,ral-cloud244,casu
666,1534225421.1321385,34816,UKI-LT2-IC-HEP25,Capacity
667,1538754979.6930466,18176,UKI-NORTHGRID-LIV-HEP3,skatelescope.eu
668,1603683116.8700328,29472,UKI-SOUTHGRID-CAM-HEP,Allocation
669,1536945129.2880268,23296,ral-cloud244,LSST
670,1554585934.4269679,18080,UKI-NORTHGRID-SHEF-HEP7,EUCLID
671,1604209696.07757,9600,UKI-LT2-RH,CLF
672,1596942251.7321436,14880,RAL-LCG211,CCFE
673,1575878662.3323967,31648,UKI-NORTHGRID-SHEF-HEP7,lsst
674,1591243019.5849888,29472,UKI-SCOTGRID-ECDF2,UK-CAM-CUMULUS
675,1613487369.449706,34688,UKI-NORTHGRID-SHEF-HEP7,jintrac
676,1619716290.748042,4416,UKI-SCOTGRID-ECDF2,LSST
677,1587486610.3729947,5408,UK-CAM-CUMULUS47,UKI-NORTHGRID-LIV-HEP
